,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,GENE NAME ASSOCIATION,SUBSYSTEM,MIRIAM,CONFIDENCE SCORE,rxnKEGGID,rxnBiGGID,rxnRecon3DID,rxnMetaNetXID,rxnRheaID,rxnRheaMasterID,abs_cohens_d
MAR01706_pos,2147.0,3.1616299199225493e-13,2.0845131311605916,5.135419705071594e-12,MAR01706,"(24R,25R)-3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl-CoA hydro-lyase [(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA-forming]","3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA[x] + H2O[x] => (24R,25R)3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl-CoA[x]",4.2.1.107,ENSG00000060971 and ENSG00000113790 and ENSG00000133835,"[['ACAA1', 'EHHADH', 'HSD17B4']]",Bile acid biosynthesis,kegg.reaction/R04809;reactome/R-HSA-193535;vmhreaction/HMR_1706;metanetx.reaction/MNXR123029;sbo/SBO:0000176,0,R04809,,HMR_1706,MNXR123029,,,2.0845131311605916
MAR01838_pos,2137.0,5.43111956782113e-13,2.0422107912942473,8.18274111143755e-12,MAR01838,"lithocholate,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (6alpha-hydroxylating)",2 H+[c] + lithocholate[c] + NADPH[c] + O2[c] => H2O[c] + hyodeoxycholate[c] + NADP+[c],1.14.13.97,ENSG00000160868,[['CYP3A4']],Bile acid biosynthesis,kegg.reaction/R07206;vmhreaction/HMR_1838;metanetx.reaction/MNXR110894;rhea/23644;sbo/SBO:0000176,0,R07206,,HMR_1838,MNXR110894,,RHEA:23644,2.0422107912942473
MAR00084_pos,2134.0,6.381693958858753e-13,2.105823153827484,9.45323924113439e-12,MAR00084,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,glycine[x] + Chenodeoxyglycocholoyl Coenzyme A[x] => CoA[x] + glycochenodeoxycholate[x],2.3.1.65,ENSG00000136881,[['BAAT']],Bile acid biosynthesis,bigg.reaction/BAAT3x;vmhreaction/BAAT3x;metanetx.reaction/MNXR96204;sbo/SBO:0000176,0,,BAAT3x,BAAT3x,MNXR96204,,,2.105823153827484
MAR01711_pos,2134.0,6.381693958858753e-13,2.1058231538274526,9.45323924113439e-12,MAR01711,Peroxisomal Thiolase 2,"7 3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA[x] + 3 CO2[x] + 8 CoA[x] + 2 H2O[x] => 8 propanoyl-CoA[x] + 7 Chenodeoxyglycocholoyl Coenzyme A[x]",2.7.7.4,ENSG00000116171,[['SCP2']],Bile acid biosynthesis,bigg.reaction/SCP2x;vmhreaction/SCP2x;metanetx.reaction/MNXR104295;sbo/SBO:0000176,0,,SCP2x,SCP2x,MNXR104295,,,2.1058231538274526
MAR01777_pos,2104.0,3.1193440579347206e-12,1.9196646297527102,3.767362629970192e-11,MAR01777,"cholest-5-ene-3beta,25-diol,[NADPH---hemoprotein reductase]:oxygen oxidoreductase (7alpha-hydroxylating)","25-hydroxycholesterol[r] + H+[r] + NADPH[r] + O2[r] => cholest-5-ene-3beta,7alpha,25-triol[r] + H2O[r] + NADP+[r]",1.14.13.100,ENSG00000172817,[['CYP7B1']],Bile acid biosynthesis,kegg.reaction/R07209;reactome/R-HSA-192065;vmhreaction/P4507B11r;metanetx.reaction/MNXR124732;rhea/24308;sbo/SBO:0000176,0,R07209,,P4507B11r,MNXR124732,,RHEA:24308,1.9196646297527102
MAR01599_pos,2103.0,3.28608863148753e-12,1.901692959830482,3.930707934916713e-11,MAR01599,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific)","7alpha,12alpha-dihydroxy-5beta-cholestan-3-one[c] + H+[c] + NADPH[c] => 5beta-cholestan-3alpha,7alpha,12alpha-triol[c] + NADP+[c]",1.1.1.50;1.1.1.213,ENSG00000151632 or ENSG00000187134 or ENSG00000196139 or ENSG00000198610,"[['AKR1C2'], ['AKR1C1'], ['AKR1C3'], ['AKR1C4']]",Bile acid biosynthesis,kegg.reaction/R04825;reactome/R-HSA-192036;vmhreaction/r0750;metanetx.reaction/MNXR105379;metanetx.reaction/MNXR109143;sbo/SBO:0000176,0,R04825,,r0750,MNXR105379;MNXR109143,,,1.901692959830482
MAR01844_neg,2097.0,4.486364822623636e-12,1.6207462090239497,5.265501534765797e-11,MAR01844,,AMP[c] + glycolithocholate[c] + H+[c] + PPi[c] <=> ATP[c] + glycine[c] + lithocholate[c],6.2.1.-;2.3.1.65,ENSG00000136881,[['BAAT']],Bile acid biosynthesis,vmhreaction/RE2638C;sbo/SBO:0000176,0,,,RE2638C,,,,1.6207462090239497
MAR01843_neg,2075.0,1.3819731700171482e-11,1.8071616135309925,1.481959934841877e-10,MAR01843,3'-Phosphoadenylylsulfate:taurolithocholate sulfotransferase,PAPS[c] + taurolithocholate[c] <=> H+[c] + PAP[c] + sulfotaurolithocholate[c],2.8.2.14,ENSG00000105398,[['SULT2A1']],Bile acid biosynthesis,kegg.reaction/R03987;vmhreaction/HC02198c;metanetx.reaction/MNXR108572;rhea/14013;sbo/SBO:0000176,0,R03987,,HC02198c,MNXR108572,,RHEA:14013,1.8071616135309925
MAR01834_pos,2067.0,2.068317442214085e-11,1.761386126883195,2.1736927729542552e-10,MAR01834,Glycodeoxycholate amidohydrolase,"3alpha,12alpha-dihydroxy-5beta-cholanate[c] + glycine[c] + H+[c] <=> glycodeoxycholate[c] + H2O[c]",3.5.1.24,,,Bile acid biosynthesis,kegg.reaction/R04486;vmhreaction/HMR_1834;metanetx.reaction/MNXR108918;sbo/SBO:0000176,0,R04486,,HMR_1834,MNXR108918,,,1.761386126883195
MAR01598_pos,2061.0,2.791850925312465e-11,1.8123915109331203,2.875568050720734e-10,MAR01598,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NAD+ oxidoreductase (B-specific)","7alpha,12alpha-dihydroxy-5beta-cholestan-3-one[c] + H+[c] + NADH[c] => 5beta-cholestan-3alpha,7alpha,12alpha-triol[c] + NAD+[c]",1.1.1.50,ENSG00000198610,[['AKR1C4']],Bile acid biosynthesis,kegg.reaction/R04824;bigg.reaction/AKR1C42;vmhreaction/AKR1C42;metanetx.reaction/MNXR109142;metanetx.reaction/MNXR95669;sbo/SBO:0000176,0,R04824,AKR1C42,AKR1C42,MNXR109142;MNXR95669,,,1.8123915109331203
MAR01595_pos,2061.0,2.791850925312465e-11,1.8123915109330404,2.875568050720734e-10,MAR01595,7alpha-Hydroxy-5beta-cholestan-3-one:NADP+ delta4-oxidoreductase,"7alpha,12alpha-dihydroxycholest-4-en-3-one[c] + H+[c] + NADPH[c] => 7alpha,12alpha-dihydroxy-5beta-cholestan-3-one[c] + NADP+[c]",1.3.1.3;1.3.99.6,ENSG00000122787,[['AKR1D1']],Bile acid biosynthesis,kegg.reaction/R04817;bigg.reaction/AKR1D;reactome/R-HSA-192067;vmhreaction/AKR1D2;metanetx.reaction/MNXR109138;metanetx.reaction/MNXR124224;metanetx.reaction/MNXR95670;rhea/46633;rhea/46632;sbo/SBO:0000176,0,R04817,AKR1D,AKR1D2,MNXR109138;MNXR124224;MNXR95670,RHEA:46633,RHEA:46632,1.8123915109330404
MAR01700_pos,2047.0,5.5804367730412654e-11,1.7370983980582284,5.487368425020748e-10,MAR01700,"3alpha,7alpha-dihydroxy-5beta-cholestanate:CoA ligase (AMP-forming)","3alpha,7alpha-dihydroxy-5beta-cholestanate[x] + ATP[x] + CoA[x] => 25(R)DHCA-CoA[x] + AMP[x] + PPi[x]",6.2.1.28;6.2.1.7,ENSG00000083807 or ENSG00000140284,"[['SLC27A5'], ['SLC27A2']]",Bile acid biosynthesis,kegg.reaction/R08738;bigg.reaction/VLCS2p;vmhreaction/VLCS2p;metanetx.reaction/MNXR105206;metanetx.reaction/MNXR108935;sbo/SBO:0000176,0,R08738,VLCS2p,VLCS2p,MNXR105206;MNXR108935,,,1.7370983980582284
MAR12146_pos,2030.0,6.007409825548296e-11,1.9828618599023566,5.880194088066096e-10,MAR12146,3-dehydro-chenodehydroxycholic acid formation,H+[c] + NADPH[c] + O2[c] + Chenodeoxycholate[c] => 2 H2O[c] + NADP+[c] + 3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c],1.14.13.97,ENSG00000160868,[['CYP3A4']],Bile acid biosynthesis,bigg.reaction/3DHCDCAS;vmhreaction/3DHCDCAS;sbo/SBO:0000176,0,,3DHCDCAS,3DHCDCAS,,,,1.9828618599023566
MAR02941_pos,2039.0,8.251446221320457e-11,1.6790985555040214,7.90112906716721e-10,MAR02941,Propionyl Coenzyme A C2-Trimethyltridecanoyltransferase,25(R)DHCA-CoA[c] + CoA[c] + O2[c] => chenodeoxycholoyl-CoA[c] + H2O[c] + propanoyl-CoA[c],2.3.1.154,,,Bile acid biosynthesis,bigg.reaction/RE1836C;vmhreaction/RE1836C;metanetx.reaction/MNXR103560;sbo/SBO:0000176,0,,RE1836C,RE1836C,MNXR103560,,,1.6790985555040214
MAR01458_pos,2037.0,9.09425651164711e-11,1.6901310944158299,8.658333472245844e-10,MAR01458,Hydroxysteroid (17-Beta) Dehydrogenase 4,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA[x] + H+[x] + NADPH[x] + O2[x] => 3alpha,7alpha,12alpha-trihydroxy-5beta-24-oxocholestanoyl-CoA[x] + H2O[x] + NADP+[x]",3.10.1.1,ENSG00000133835,[['HSD17B4']],Bile acid biosynthesis,bigg.reaction/HSD17B4x;vmhreaction/HSD17B4x;metanetx.reaction/MNXR100720;sbo/SBO:0000176,0,,HSD17B4x,HSD17B4x,MNXR100720,,,1.6901310944158299
MAR01697_pos,2004.0,4.390369995253317e-10,1.643661754694929,3.7146994942889083e-09,MAR01697,"3alpha,7alpha-dihydroxy-5beta-cholestanate:CoA ligase (AMP-forming)","3alpha,7alpha-dihydroxy-5beta-cholestanate[c] + ATP[c] + CoA[c] => 25(R)DHCA-CoA[c] + AMP[c] + PPi[c]",6.2.1.28;6.2.1.7,ENSG00000083807 or ENSG00000140284,"[['SLC27A5'], ['SLC27A2']]",Bile acid biosynthesis,kegg.reaction/R08738;reactome/R-HSA-193424;vmhreaction/DCHOLESTANCOAc;metanetx.reaction/MNXR124747;sbo/SBO:0000176,0,R08738,,DCHOLESTANCOAc,MNXR124747,,,1.643661754694929
MAR00069_pos,2004.0,4.390369995253317e-10,1.6436617546949277,3.7146994942889083e-09,MAR00069,Alpha-Methylacyl Coenzyme A Racemase (Reductase),"25(R)DHCA-CoA[x] + 0.5 O2[x] => 3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA[x] + H2O[x]",5.1.99.4,ENSG00000242110,[['AMACR']],Bile acid biosynthesis,bigg.reaction/AMACR2p;vmhreaction/AMACR2p;metanetx.reaction/MNXR95798;sbo/SBO:0000176,0,,AMACR2p,AMACR2p,MNXR95798,,,1.6436617546949277
MAR12289_pos,2001.0,5.051579158873247e-10,1.5948410952084346,4.228756259546436e-09,MAR12289,Taurochenodeoxycholic acid 6alpha-hydroxylase,"NADPH[c] + O2[c] + taurochenodeoxycholate[c] => H2O[c] + NADP+[c] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c]",1.14.13.97,ENSG00000160868,[['CYP3A4']],Bile acid biosynthesis,bigg.reaction/TCDCA6AH;vmhreaction/TCDCA6AH;sbo/SBO:0000176,0,,TCDCA6AH,TCDCA6AH,,,,1.5948410952084346
MAR01769_pos,1995.0,6.678268132718585e-10,1.6195292887820376,5.233581557069259e-09,MAR01769,,"4-cholesten-7alpha,27-diol-3-one[c] + H+[c] + NADPH[c] => 5beta-cholestan-7alpha,27-diol-3-one[c] + NADP+[c]",1.3.1.3,ENSG00000122787,[['AKR1D1']],Bile acid biosynthesis,reactome/R-HSA-193824;vmhreaction/HMR_1769;metanetx.reaction/MNXR124235;sbo/SBO:0000176,0,,,HMR_1769,MNXR124235,,,1.6195292887820376
MAR01771_pos,1995.0,6.678268132718585e-10,1.6195292887820376,5.233581557069259e-09,MAR01771,,"5beta-cholestan-7alpha,27-diol-3-one[c] + H+[c] + NADPH[c] => 5beta-cholestane-3alpha,7alpha,26-triol[c] + NADP+[c]",1.1.1.50,ENSG00000198610,[['AKR1C4']],Bile acid biosynthesis,reactome/R-HSA-193841;vmhreaction/HMR_1771;metanetx.reaction/MNXR124236;sbo/SBO:0000176,0,,,HMR_1771,MNXR124236,,,1.6195292887820376
MAR01766_pos,1995.0,6.678268132718585e-10,1.619529288782024,5.233581557069259e-09,MAR01766,,"cholest-5-ene-3beta,7alpha,27-triol[c] + NAD+[c] => 4-cholesten-7alpha,27-diol-3-one[c] + H+[c] + NADH[c]",1.1.1.181,ENSG00000099377,[['HSD3B7']],Bile acid biosynthesis,reactome/R-HSA-193816;vmhreaction/HMR_1766;metanetx.reaction/MNXR124763;sbo/SBO:0000176,0,,,HMR_1766,MNXR124763,,,1.619529288782024
MAR01811_pos,1989.0,8.812116187678284e-10,1.5206568124120816,6.4818394905044206e-09,MAR01811,,"5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol[r] + H+[r] + NADPH[r] + O2[r] => 5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol[r] + H2O[r] + NADP+[r]",1.14.13.15,ENSG00000135929,[['CYP27A1']],Bile acid biosynthesis,vmhreaction/RE1808R;metanetx.reaction/MNXR103543;sbo/SBO:0000176,0,,,RE1808R,MNXR103543,,,1.5206568124120816
MAR01813_neg,1989.0,8.812116187678284e-10,1.5206568124120732,6.4818394905044206e-09,MAR01813,,"3alpha,7alpha,12alpha,25-tetrahydroxy-5beta-cholestane-24-one[r] + H+[r] + NADPH[r] <=> 5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol[r] + NADP+[r]",1.1.1.-,ENSG00000087076 or ENSG00000099377 or ENSG00000100867 or ENSG00000109854 or ENSG00000121039 or ENSG00000138400 or ENSG00000139988 or ENSG00000145439 or ENSG00000159692 or ENSG00000160439 or ENSG00000164039 or ENSG00000167733 or ENSG00000170426 or ENSG00000170786 or ENSG00000176387 or ENSG00000183921 or ENSG00000184860 or ENSG00000186153 or ENSG00000187134 or ENSG00000197894 or ENSG00000198074 or ENSG00000198189 or ENSG00000198610 or ENSG00000204228 or ENSG00000227471 or ENSG00000240857,"[['HSD17B14'], ['HSD3B7'], ['DHRS2'], ['HTATIP2'], ['RDH10'], ['MDH1B'], ['RDH12'], ['CBR4'], ['CTBP1'], ['RDH13'], ['BDH2'], ['HSD11B1L'], ['SDR9C7'], ['SDR16C5'], ['HSD11B2'], ['SDR42E2'], ['SDR42E1'], ['WWOX'], ['AKR1C1'], ['ADH5'], ['AKR1B10'], ['HSD17B11'], ['AKR1C4'], ['HSD17B8'], ['AKR1B15'], ['RDH14']]",Bile acid biosynthesis,vmhreaction/RE2633R;metanetx.reaction/MNXR103706;sbo/SBO:0000176,0,,,RE2633R,MNXR103706,,,1.5206568124120732
MAR01810_pos,1989.0,8.812116187678284e-10,1.5206568124120134,6.4818394905044206e-09,MAR01810,,"5beta-cholestan-3alpha,7alpha,12alpha-triol[r] + H+[r] + NADPH[r] + O2[r] => 5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol[r] + H2O[r] + NADP+[r]",1.14.13.67,ENSG00000160868,[['CYP3A4']],Bile acid biosynthesis,vmhreaction/RE1806R;metanetx.reaction/MNXR103541;sbo/SBO:0000176,0,,,RE1806R,MNXR103541,,,1.5206568124120134
MAR01806_neg,1986.0,1.0115348472401378e-09,1.5924790818466408,7.407699693040735e-09,MAR01806,,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al[m] + H+[m] + NADH[m] <=> 5beta-cholestane-3alpha,7alpha,12alpha,27-tetraol[m] + NAD+[m]",1.14.13.15,ENSG00000135929,[['CYP27A1']],Bile acid biosynthesis,kegg.reaction/R03507;rhea/40231;sbo/SBO:0000176,0,R03507,,,,,RHEA:40231,1.5924790818466408
MAR01802_pos,1986.0,1.0115348472401378e-09,1.5924790818465626,7.407699693040735e-09,MAR01802,,"5beta-cholestan-3alpha,7alpha,12alpha-triol[m] + H+[m] + NADPH[m] + O2[m] <=> 5beta-cholestane-3alpha,7alpha,12alpha,27-tetraol[m] + H2O[m] + NADP+[m]",1.14.13.-,ENSG00000130649 or ENSG00000135929,"[['CYP2E1'], ['CYP27A1']]",Bile acid biosynthesis,kegg.reaction/R04807;vmhreaction/HMR_1802;rhea/14373;sbo/SBO:0000176,0,R04807,,HMR_1802,,,RHEA:14373,1.5924790818465626
MAR12299_pos,1986.0,1.0115348472401378e-09,1.5594441908613461,7.407699693040735e-09,MAR12299,Tauroursodeoxycholic acid sulfotransferase,PAPS[c] + tauroursodeoxycholate[c] => H+[c] + PAP[c] + Tauroursodeoxycholic acid 3-sulfate[c],2.8.2.14,ENSG00000105398,[['SULT2A1']],Bile acid biosynthesis,bigg.reaction/TUDCASULT;vmhreaction/TUDCASULT;sbo/SBO:0000176,0,,TUDCASULT,TUDCASULT,,,,1.5594441908613461
MAR01589_pos,1981.0,1.2716269362230165e-09,1.5088011847976623,9.18220105924585e-09,MAR01589,"7alpha-hydroxycholest-4-en-3-one,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (12alpha-hydroxylating)","7alpha-hydroxycholest-4-en-3-one[r] + H+[r] + NADPH[r] + O2[r] => 7alpha,12alpha-dihydroxycholest-4-en-3-one[r] + H2O[r] + NADP+[r]",1.14.13.95,ENSG00000180432,[['CYP8B1']],Bile acid biosynthesis,kegg.reaction/R04826;bigg.reaction/P4508B11r;reactome/R-HSA-192157;vmhreaction/P4508B11r;metanetx.reaction/MNXR102297;metanetx.reaction/MNXR109144;metanetx.reaction/MNXR124734;rhea/46753;rhea/46752;sbo/SBO:0000176,0,R04826,P4508B11r,P4508B11r,MNXR102297;MNXR109144;MNXR124734,RHEA:46753,RHEA:46752,1.5088011847976623
MAR01703_pos,1971.0,2.0017497204559478e-09,1.540892269353067,1.4167393106591812e-08,MAR01703,"3alpha,7alpha-dihydroxy-5beta-cholestanoyl-CoA 25-epimerase",25(R)DHCA-CoA[x] <=> 25(S)DHCA-CoA[x],5.1.99.4,ENSG00000242110,[['AMACR']],Bile acid biosynthesis,kegg.reaction/R08739;reactome/R-HSA-193452;vmhreaction/HMR_1703;metanetx.reaction/MNXR124748;sbo/SBO:0000176,0,R08739,,HMR_1703,MNXR124748,,,1.540892269353067
MAR01704_pos,1971.0,2.0017497204559478e-09,1.5408922693530434,1.4167393106591812e-08,MAR01704,,"25(S)DHCA-CoA[x] + O2[x] => 3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA[x] + H2O2[x]",1.17.99.3,ENSG00000168306,[['ACOX2']],Bile acid biosynthesis,reactome/R-HSA-193369;vmhreaction/HMR_1704;metanetx.reaction/MNXR124227;sbo/SBO:0000176,0,,,HMR_1704,MNXR124227,,,1.5408922693530434
MAR01785_pos,1968.0,2.291294609067378e-09,1.5447656841368655,1.608740181218615e-08,MAR01785,cholesterol 26-hydroxylase,cholesterol[r] + H+[r] + NADPH[r] + O2[r] => 26-hydroxycholesterol[r] + H2O[r] + NADP+[r],1.14.99.38,ENSG00000138135,[['CH25H']],Bile acid biosynthesis,kegg.reaction/R08505;reactome/R-HSA-191983;vmhreaction/HMR_1785;metanetx.reaction/MNXR96660;rhea/46133;rhea/46132;sbo/SBO:0000176,0,R08505,,HMR_1785,MNXR96660,RHEA:46133,RHEA:46132,1.5447656841368655
MAR01840_pos,1965.0,2.621484464963484e-09,1.3857077708789587,1.8354067951048684e-08,MAR01840,,"H+[r] + lithocholate[r] + NADPH[r] + O2[r] => 3alpha,12alpha-dihydroxy-5beta-cholanate[r] + H2O[r] + NADP+[r]",1.14.13.95,ENSG00000180432,[['CYP8B1']],Bile acid biosynthesis,vmhreaction/RE2636R;metanetx.reaction/MNXR103708;sbo/SBO:0000176,0,,,RE2636R,MNXR103708,,,1.3857077708789587
MAR00085_pos,1948.0,5.571725945284788e-09,1.4271605777925778,3.756963879179873e-08,MAR00085,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,chenodeoxycholoyl-CoA[x] + glycine[x] => CoA[x] + glycochenodeoxycholate[x],2.3.1.65,ENSG00000136881,[['BAAT']],Bile acid biosynthesis,bigg.reaction/BAAT4x;vmhreaction/BAAT4x;metanetx.reaction/MNXR96205;sbo/SBO:0000176,0,,BAAT4x,BAAT4x,MNXR96205,,,1.4271605777925778
MAR01684_neg,1940.0,7.903270403871867e-09,1.4286479288142415,5.121565450817182e-08,MAR01684,,"3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[c] + H+[c] + NADH[c] <=> 5beta-cholestane-3alpha,7alpha,26-triol[c] + NAD+[c]",1.1.1.1,ENSG00000147576 or ENSG00000172955 or ENSG00000187758 or ENSG00000196344 or ENSG00000196616 or ENSG00000197894 or ENSG00000198099 or ENSG00000248144,"[['ADHFE1'], ['ADH6'], ['ADH1A'], ['ADH7'], ['ADH1B'], ['ADH5'], ['ADH4'], ['ADH1C']]",Bile acid biosynthesis,kegg.reaction/R04805;vmhreaction/r0739;metanetx.reaction/MNXR105375;metanetx.reaction/MNXR109129;sbo/SBO:0000176,0,R04805,,r0739,MNXR105375;MNXR109129,,,1.4286479288142415
MAR01638_pos,1939.0,8.254327984110937e-09,1.4761470065525766,5.3444364846539295e-08,MAR01638,,"25(S)THCA-CoA[x] + FADH2[x] + O2[x] => 3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA[x] + FAD[x] + 2 H2O[x]",1.3.3.6;1.17.99.-,ENSG00000087008 or ENSG00000161533,"[['ACOX3'], ['ACOX1']]",Bile acid biosynthesis,bigg.reaction/ACOX2x;vmhreaction/ACOX2x;sbo/SBO:0000176,0,,ACOX2x,ACOX2x,,,,1.4761470065525766
MAR12145_pos,1937.0,9.002504048790271e-09,1.4062372294593182,5.781367951744558e-08,MAR12145,3-dehydrocholic acid formation,"cholate[c] + H+[c] + NADPH[c] + O2[c] => 2 H2O[c] + NADP+[c] + 3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c]",1.14.13.97,ENSG00000160868,[['CYP3A4']],Bile acid biosynthesis,bigg.reaction/3DHCAS;vmhreaction/3DHCAS;sbo/SBO:0000176,0,,3DHCAS,3DHCAS,,,,1.4062372294593182
MAR01625_pos,1934.0,1.0249799245346292e-08,1.4162061527657355,6.523629132949685e-08,MAR01625,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoate:CoA ligase (AMP-forming)","3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[x] + ATP[x] + CoA[x] => 25(R)THCA-CoA[x] + AMP[x] + PPi[x]",6.2.1.7,ENSG00000083807 or ENSG00000140284,"[['SLC27A5'], ['SLC27A2']]",Bile acid biosynthesis,kegg.reaction/R08733;bigg.reaction/VLCSp;vmhreaction/VLCSp;metanetx.reaction/MNXR105207;sbo/SBO:0000176,0,R08733,VLCSp,VLCSp,MNXR105207,,,1.4162061527657355
MAR01722_pos,1931.0,1.1664415434081624e-08,1.4073644295684553,7.392563924706153e-08,MAR01722,"3alpha,7alpha-dihydroxy-5beta-cholanoyl-CoA:glycine N-choloyltransferase",chenodeoxycholoyl-CoA[c] + glycine[c] => CoA[c] + glycochenodeoxycholate[c],2.3.1.65,ENSG00000136881,[['BAAT']],Bile acid biosynthesis,kegg.reaction/R08744;vmhreaction/r0797;metanetx.reaction/MNXR96206;rhea/49788;sbo/SBO:0000176,0,R08744,,r0797,MNXR96206,,RHEA:49788,1.4073644295684553
MAR01832_neg,1922.0,1.7142719345880994e-08,1.3967867277991437,1.0665947857246105e-07,MAR01832,,"3alpha,12alpha-dihydroxy-5beta-cholanate[c] + ATP[c] + CoA[c] <=> AMP[c] + deoxycholoyl-CoA[c] + PPi[c]",6.2.1.7,ENSG00000083807 or ENSG00000140284,"[['SLC27A5'], ['SLC27A2']]",Bile acid biosynthesis,vmhreaction/RE2635C;metanetx.reaction/MNXR103707;sbo/SBO:0000176,0,,,RE2635C,MNXR103707,,,1.3967867277991437
MAR12173_pos,1920.0,1.8663336832166187e-08,1.3721080385292246,1.1554449458392757e-07,MAR12173,Cholic acid sulfotransferase,cholate[c] + PAPS[c] => H+[c] + PAP[c] + Cholic acid 3-sulfate[c],2.8.2.14,ENSG00000105398,[['SULT2A1']],Bile acid biosynthesis,bigg.reaction/CASULT;vmhreaction/CASULT;sbo/SBO:0000176,0,,CASULT,CASULT,,,,1.3721080385292246
MAR01635_pos,1918.0,2.0314591743228797e-08,1.4189251481935192,1.2524961957455513e-07,MAR01635,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA 25-epimerase",25(R)THCA-CoA[m] => 25(S)THCA-CoA[m],5.1.99.4,ENSG00000242110,[['AMACR']],Bile acid biosynthesis,kegg.reaction/R08734;reactome/R-HSA-192056;vmhreaction/HMR_1635;vmhreaction/RE2624M;metanetx.reaction/MNXR112240;rhea/40456;rhea/40455;sbo/SBO:0000176,0,R08734,,HMR_1635;RE2624M,MNXR112240,RHEA:40456,RHEA:40455,1.4189251481935192
MAR01637_pos,1918.0,2.0314591743228797e-08,1.4189251481935192,1.2524961957455513e-07,MAR01637,,"25(S)THCA-CoA[m] + O2[m] => 3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA[m] + H2O2[m]",1.3.3.6;1.17.99.-,ENSG00000087008 or ENSG00000161533,"[['ACOX3'], ['ACOX1']]",Bile acid biosynthesis,reactome/R-HSA-192335;vmhreaction/HMR_1637;vmhreaction/RE3247M;metanetx.reaction/MNXR105369;metanetx.reaction/MNXR124225;sbo/SBO:0000176,0,,,HMR_1637;RE3247M,MNXR105369;MNXR124225,,,1.4189251481935192
MAR01653_pos,1918.0,2.0314591743228797e-08,1.4189251481935092,1.2524961957455513e-07,MAR01653,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholanoyl-CoA:propanoyl-CoA C-acyltransferase","3alpha,7alpha,12alpha-trihydroxy-5beta-24-oxocholestanoyl-CoA[m] + CoA[m] => choloyl-CoA[m] + propanoyl-CoA[m]",2.3.1.176;2.3.1.16,ENSG00000060971 or ENSG00000116171 or ENSG00000167306,"[['ACAA1'], ['SCP2'], ['MYO5B']]",Bile acid biosynthesis,kegg.reaction/R03719;bigg.reaction/SCPx;vmhreaction/HMR_1653;metanetx.reaction/MNXR104297;metanetx.reaction/MNXR108369;rhea/16865;sbo/SBO:0000176,0,R03719,SCPx,HMR_1653,MNXR104297;MNXR108369,,RHEA:16865,1.4189251481935092
MAR02895_neg,1918.0,2.0314591743228797e-08,1.3042251949733235,1.2524961957455513e-07,MAR02895,3Alpha-Hydroxysteroid 3-Dehydrogenase (Si-Specific),"5beta-cholestane-3alpha,7alpha-diol[m] + 2 NADP+[m] <=> 2 H+[m] + 2 NADPH[m] + 7alpha-hydroxycholest-4-en-3-one[m]",1.1.1.50,,,Bile acid biosynthesis,bigg.reaction/RE1810M;vmhreaction/RE1810M;metanetx.reaction/MNXR103545;sbo/SBO:0000176,0,,RE1810M,RE1810M,MNXR103545,,,1.3042251949733235
