,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,GENE NAME ASSOCIATION,SUBSYSTEM,MIRIAM,CONFIDENCE SCORE,rxnKEGGID,rxnBiGGID,rxnRecon3DID,rxnMetaNetXID,rxnRheaID,rxnRheaMasterID,abs_cohens_d
MAR01976_pos,0.0,3.234612555475504e-17,-5.517576018452872,1.3653613504209682e-16,MAR01976,dihydrotestosterone:NADP+ delta4-oxidoreductase,H+[c] + NADPH[c] + testosterone[c] => 5-alpha-dihydrotestosterone[c] + NADP+[c],1.3.1.22,ENSG00000128039 or ENSG00000145545 or ENSG00000277893,"[['SRD5A3'], ['SRD5A1'], ['SRD5A2']]",Androgen metabolism,kegg.reaction/R02497;reactome/R-HSA-469659;vmhreaction/HMR_1976;metanetx.reaction/MNXR107543;rhea/50820;sbo/SBO:0000176,0,R02497,,HMR_1976,MNXR107543,,RHEA:50820,5.517576018452872
MAR02019_pos,5.0,4.422118117818823e-17,-4.368527431326513,1.6470167405308826e-16,MAR02019,Androsterone:NADP+ oxidoreductase,"5alpha-androstane-3,17-dione[r] + H+[r] + NADPH[r] => androsterone[r] + NADP+[r]",1.1.1.209;1.1.1.213;1.1.1.50,ENSG00000151632 or ENSG00000187134 or ENSG00000196139 or ENSG00000198610,"[['AKR1C2'], ['AKR1C1'], ['AKR1C3'], ['AKR1C4']]",Androgen metabolism,kegg.reaction/R02477;vmhreaction/HSD3A2r;metanetx.reaction/MNXR107534;rhea/20377;sbo/SBO:0000176,0,R02477,,HSD3A2r,MNXR107534,,RHEA:20377,4.368527431326513
MAR02017_pos,5.0,4.422118117818823e-17,-4.3645710167755265,1.6470167405308826e-16,MAR02017,Androsterone:NAD+ oxidoreductase,"5alpha-androstane-3,17-dione[r] + H+[r] + NADH[r] => androsterone[r] + NAD+[r]",1.1.1.209;1.1.1.213;1.1.1.50,ENSG00000151632 or ENSG00000187134 or ENSG00000196139 or ENSG00000198610,"[['AKR1C2'], ['AKR1C1'], ['AKR1C3'], ['AKR1C4']]",Androgen metabolism,kegg.reaction/R02476;vmhreaction/HSD3A1r;metanetx.reaction/MNXR107533;rhea/20381;sbo/SBO:0000176,0,R02476,,HSD3A1r,MNXR107533,,RHEA:20381,4.3645710167755265
MAR01978_pos,19.0,1.0539798087640619e-16,-4.034324017114085,2.957371168719804e-16,MAR01978,3beta-Hydroxysteroid:NADP+ oxidoreductase,"5-alpha-dihydrotestosterone[c] + H+[c] + NADPH[c] <=> 5alpha-androstane-3alpha,17beta-diol[c] + NADP+[c]",1.1.1.50,ENSG00000198610,[['AKR1C4']],Androgen metabolism,kegg.reaction/R04344;vmhreaction/RE3108C;metanetx.reaction/MNXR103791;rhea/16297;sbo/SBO:0000176,0,R04344,,RE3108C,MNXR103791,,RHEA:16297,4.034324017114085
MAR02018_pos,25.0,1.524438045980135e-16,-4.124396073681516,3.8910898652794534e-16,MAR02018,Androsterone:NADP+ oxidoreductase,"5alpha-androstane-3,17-dione[c] + H+[c] + NADPH[c] => androsterone[c] + NADP+[c]",1.1.1.209;1.1.1.213;1.1.1.50,ENSG00000151632 or ENSG00000187134 or ENSG00000196139 or ENSG00000198610,"[['AKR1C2'], ['AKR1C1'], ['AKR1C3'], ['AKR1C4']]",Androgen metabolism,kegg.reaction/R02477;vmhreaction/HMR_2018;metanetx.reaction/MNXR107534;rhea/20377;sbo/SBO:0000176,0,R02477,,HMR_2018,MNXR107534,,RHEA:20377,4.124396073681516
MAR02016_pos,27.0,1.7232630370469955e-16,-4.0720542421011405,4.1621254038189624e-16,MAR02016,Androsterone:NAD+ oxidoreductase,"5alpha-androstane-3,17-dione[c] + H+[c] + NADH[c] => androsterone[c] + NAD+[c]",1.1.1.209;1.1.1.213;1.1.1.50,ENSG00000151632 or ENSG00000187134 or ENSG00000196139 or ENSG00000198610,"[['AKR1C2'], ['AKR1C1'], ['AKR1C3'], ['AKR1C4']]",Androgen metabolism,kegg.reaction/R02476;vmhreaction/HMR_2016;metanetx.reaction/MNXR107533;rhea/20381;sbo/SBO:0000176,0,R02476,,HMR_2016,MNXR107533,,RHEA:20381,4.0720542421011405
MAR01969_pos,44.0,4.843868017821141e-16,-3.352546314092163,1.00078594899386e-15,MAR01969,3'-phosphoadenylylsulfate:alcohol sulfotransferase,dehydroepiandrosterone[c] + PAPS[c] => dehydroepiandrosterone sulfate[c] + H+[c] + PAP[c],2.8.2.4,ENSG00000109193,[['SULT1E1']],Androgen metabolism,kegg.reaction/R03405;vmhreaction/DHEASULT;sbo/SBO:0000176,0,R03405,,DHEASULT,,,,3.352546314092163
MAR02025_neg,44.0,4.843868017821141e-16,-3.3502141819138562,1.00078594899386e-15,MAR02025,,5-alpha-dihydrotestosterone[c] + H+[c] + sulfate[c] <=> 5alpha-dihydrotestosterone-sulfate[c] + H2O[c],3.1.6.2,ENSG00000101846,[['STS']],Androgen metabolism,vmhreaction/RE3218C;sbo/SBO:0000176,0,,,RE3218C,,,,3.3502141819138562
MAR01963_pos,44.0,4.843868017821141e-16,-3.3315093995761313,1.00078594899386e-15,MAR01963,,17alpha-hydroxypregnenolone sulfate[c] + H2O[c] => 17alpha-hydroxypregnenolone[c] + H+[c] + sulfate[c],3.1.6.2,ENSG00000101846,[['STS']],Androgen metabolism,vmhreaction/RE1099C;sbo/SBO:0000176,0,,,RE1099C,,,,3.3315093995761313
MAR01953_pos,44.0,4.843868017821141e-16,-3.331509399575953,1.00078594899386e-15,MAR01953,Pregnenolone-sulfate sulfohydrolase,H2O[c] + pregnenolone sulfate[c] => H+[c] + pregnenolone[c] + sulfate[c],3.1.6.2,ENSG00000101846,[['STS']],Androgen metabolism,kegg.reaction/R08942;vmhreaction/RE1135C;metanetx.reaction/MNXR104608;sbo/SBO:0000176,0,R08942,,RE1135C,MNXR104608,,,3.331509399575953
MAR01952_pos,44.0,4.843868017821141e-16,-3.331509399575751,1.00078594899386e-15,MAR01952,3'-phosphoadenylyl-sulfate:pregnenolone sulfotransferase,PAPS[c] + pregnenolone[c] => H+[c] + PAP[c] + pregnenolone sulfate[c],2.8.2.2,ENSG00000088002,[['SULT2B1']],Androgen metabolism,kegg.reaction/R08978;vmhreaction/PRGNLONESULT;sbo/SBO:0000176,0,R08978,,PRGNLONESULT,,,,3.331509399575751
MAR01962_pos,44.0,4.843868017821141e-16,-3.331509399575446,1.00078594899386e-15,MAR01962,,17alpha-hydroxypregnenolone[c] + PAPS[c] => 17alpha-hydroxypregnenolone sulfate[c] + H+[c] + PAP[c],2.8.2.2,ENSG00000088002,[['SULT2B1']],Androgen metabolism,vmhreaction/HMR_1962;sbo/SBO:0000176,0,,,HMR_1962,,,,3.331509399575446
MAR01045_neg,0.0,3.234612555475504e-17,-10.34095058983533,1.3653613504209682e-16,MAR01045,12-HPETE hydroxymutase,12(S)-HPETE[e] <=> hepoxilin A3[e],1.11.1.9,ENSG00000116157 or ENSG00000117592 or ENSG00000164294 or ENSG00000167468 or ENSG00000176153 or ENSG00000198704 or ENSG00000211445 or ENSG00000224586 or ENSG00000233276,"[['GPX7'], ['PRDX6'], ['GPX8'], ['GPX4'], ['GPX2'], ['GPX6'], ['GPX3'], ['GPX5'], ['GPX1']]",Arachidonic acid metabolism,kegg.reaction/R07039;vmhreaction/RE3520E;metanetx.reaction/MNXR103944;sbo/SBO:0000176,0,R07039,,RE3520E,MNXR103944,,,10.34095058983533
MAR01020_pos,0.0,3.234612555475504e-17,-6.029580127949299,1.3653613504209682e-16,MAR01020,,"5,6-epoxytetraene[c] + H2O[c] <=> lipoxin B4[c]",3.3.2.9;3.3.2.10,ENSG00000120915 or ENSG00000143819,"[['EPHX2'], ['EPHX1']]",Arachidonic acid metabolism,kegg.reaction/R07032;vmhreaction/RE3038C;metanetx.reaction/MNXR103779;metanetx.reaction/MNXR110744;sbo/SBO:0000176,0,R07032,,RE3038C,MNXR103779;MNXR110744,,,6.029580127949299
MAR01025_pos,0.0,3.234612555475504e-17,-6.0295801279492505,1.3653613504209682e-16,MAR01025,,"5,6-epoxytetraene[c] + H2O[c] <=> lipoxin A4[c]",3.3.2.9;3.3.2.10,ENSG00000120915 or ENSG00000143819,"[['EPHX2'], ['EPHX1']]",Arachidonic acid metabolism,kegg.reaction/R07031;vmhreaction/RE3040C;metanetx.reaction/MNXR103780;metanetx.reaction/MNXR110743;sbo/SBO:0000176,0,R07031,,RE3040C,MNXR103780;MNXR110743,,,6.0295801279492505
MAR01039_pos,0.0,3.234612555475504e-17,-5.718372212164575,1.3653613504209682e-16,MAR01039,,12(S)-HPETE[r] + 2 GSH[r] => 12(S)-HETE[r] + GSSG[r] + H2O[r],1.13.11.31,ENSG00000108839,[['ALOX12']],Arachidonic acid metabolism,vmhreaction/HMR_1039;sbo/SBO:0000176,0,,,HMR_1039,,,,5.718372212164575
MAR01033_pos,0.0,3.234612555475504e-17,-5.718372212164524,1.3653613504209682e-16,MAR01033,arachidonate:oxygen 12-oxidoreductase,arachidonate[r] + O2[r] => 12(S)-HPETE[r],1.13.11.31,ENSG00000108839,[['ALOX12']],Arachidonic acid metabolism,kegg.reaction/R01596;vmhreaction/HMR_1033;metanetx.reaction/MNXR107078;rhea/10428;sbo/SBO:0000176,0,R01596,,HMR_1033,MNXR107078,,RHEA:10428,5.718372212164524
MAR01077_pos,0.0,3.234612555475504e-17,-5.718372212164502,1.3653613504209682e-16,MAR01077,,12(S)-HETE[r] + 2 H+[r] + O2[r] => H2O[r] + leukotriene B4[r],1.13.11.34,ENSG00000012779,[['ALOX5']],Arachidonic acid metabolism,vmhreaction/HMR_1077;vmhreaction/RE3513R;metanetx.reaction/MNXR103939;sbo/SBO:0000176,0,,,HMR_1077;RE3513R,MNXR103939,,,5.718372212164502
MAR00967_pos,0.0,3.234612555475504e-17,-5.5677048363475405,1.3653613504209682e-16,MAR00967,,5(S)-HETE[r] + 2 H+[r] + O2[r] => H2O[r] + leukotriene B4[r],1.13.11.31,ENSG00000108839,[['ALOX12']],Arachidonic acid metabolism,vmhreaction/RE3525R;metanetx.reaction/MNXR103948;sbo/SBO:0000176,0,,,RE3525R,MNXR103948,,,5.5677048363475405
MAR01037_pos,0.0,3.234612555475504e-17,-5.4581693979271115,1.3653613504209682e-16,MAR01037,,12(S)-HPETE[c] + 2 GSH[c] => 12(S)-HETE[c] + GSSG[c] + H2O[c],1.13.11.31,ENSG00000108839,[['ALOX12']],Arachidonic acid metabolism,vmhreaction/HMR_1037;sbo/SBO:0000176,0,,,HMR_1037,,,,5.4581693979271115
MAR01075_pos,0.0,3.234612555475504e-17,-5.458169387066435,1.3653613504209682e-16,MAR01075,,12(S)-HETE[c] + 2 H+[c] + O2[c] => H2O[c] + leukotriene B4[c],1.13.11.34,ENSG00000012779,[['ALOX5']],Arachidonic acid metabolism,vmhreaction/RE3513C;metanetx.reaction/MNXR103939;sbo/SBO:0000176,0,,,RE3513C,MNXR103939,,,5.458169387066435
MAR00961_pos,0.0,3.234612555475504e-17,-5.309443136551087,1.3653613504209682e-16,MAR00961,,5(S)-HETE[c] + 2 H+[c] + O2[c] => H2O[c] + leukotriene B4[c],1.13.11.31,ENSG00000108839,[['ALOX12']],Arachidonic acid metabolism,vmhreaction/RE3525C;metanetx.reaction/MNXR103948;sbo/SBO:0000176,0,,,RE3525C,MNXR103948,,,5.309443136551087
MAR03015_pos,0.0,3.234612555475504e-17,-4.989036145545726,1.3653613504209682e-16,MAR03015,,arachidonyl-CoA[x] + H2O[x] => arachidonate[x] + CoA[x] + H+[x],3.1.2.2;3.1.2.22,ENSG00000097021 or ENSG00000119673 or ENSG00000131238 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669 or ENSG00000221988 or ENSG00000241404,"[['ACOT7'], ['ACOT2'], ['PPT1'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6'], ['PPT2'], ['EGFL8']]",Arachidonic acid metabolism,kegg.reaction/R08183;vmhreaction/r0308;metanetx.reaction/MNXR105320;metanetx.reaction/MNXR99131;sbo/SBO:0000176,0,R08183,,r0308,MNXR105320;MNXR99131,,,4.989036145545726
MAR01014_pos,0.0,3.234612555475504e-17,-4.988646863641569,1.3653613504209682e-16,MAR01014,,"14,15-DiHETE[n] + 2 H+[n] + O2[n] => H2O[n] + lipoxin B4[n]",1.13.11.34,ENSG00000012779,[['ALOX5']],Arachidonic acid metabolism,vmhreaction/RE3044N;metanetx.reaction/MNXR103782;sbo/SBO:0000176,0,,,RE3044N,MNXR103782,,,4.988646863641569
MAR01011_neg,0.0,3.234612555475504e-17,-4.988646863641531,1.3653613504209682e-16,MAR01011,,"14,15-DiHETE[n] <=> 15(S)-HPETE[n]",1.13.11.31,ENSG00000108839,[['ALOX12']],Arachidonic acid metabolism,kegg.reaction/R07043;vmhreaction/RE3036N;metanetx.reaction/MNXR103778;sbo/SBO:0000176,0,R07043,,RE3036N,MNXR103778,,,4.988646863641531
MAR01021_neg,0.0,3.234612555475504e-17,-4.988646863641514,1.3653613504209682e-16,MAR01021,,"5,6-epoxytetraene[n] + H2O[n] <=> lipoxin B4[n]",3.3.2.9;3.3.2.10,ENSG00000120915 or ENSG00000143819,"[['EPHX2'], ['EPHX1']]",Arachidonic acid metabolism,kegg.reaction/R07032;vmhreaction/RE3038N;metanetx.reaction/MNXR103779;metanetx.reaction/MNXR110744;sbo/SBO:0000176,0,R07032,,RE3038N,MNXR103779;MNXR110744,,,4.988646863641514
MAR01016_pos,0.0,3.234612555475504e-17,-4.977530539956273,1.3653613504209682e-16,MAR01016,,"15(S)-HPETE[n] + O2[n] => 5,6-epoxytetraene[n] + H2O2[n]",1.13.11.34,ENSG00000012779,[['ALOX5']],Arachidonic acid metabolism,vmhreaction/RE3033N;metanetx.reaction/MNXR103777;sbo/SBO:0000176,0,,,RE3033N,MNXR103777,,,4.977530539956273
MAR00985_pos,0.0,3.234612555475504e-17,-4.977530539955865,1.3653613504209682e-16,MAR00985,arachidonate:oxygen 15-oxidoreductase,arachidonate[n] + O2[n] => 15(S)-HPETE[n],1.13.11.33,ENSG00000161905 or ENSG00000179593,"[['ALOX15'], ['ALOX15B']]",Arachidonic acid metabolism,kegg.reaction/R01593;vmhreaction/HMR_0985;rhea/16869;sbo/SBO:0000176,0,R01593,,HMR_0985,,,RHEA:16869,4.977530539955865
MAR01067_pos,0.0,3.234612555475504e-17,-4.964098656712219,1.3653613504209682e-16,MAR01067,,"7,8-epoxy-(4Z,10Z)-hexadecadienoic acid[c] + ATP[c] + CoA[c] + 2 H2O[c] + NAD+[c] + O2[c] => 5,6-epoxy-(8Z)-tetradecenoic acid[c] + acetyl-CoA[c] + AMP[c] + H2O2[c] + NADH[c] + PPi[c]",1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,ENSG00000060971 or ENSG00000072506 or ENSG00000084754 or ENSG00000087008 or ENSG00000097021 or ENSG00000101473 or ENSG00000119673 or ENSG00000127884 or ENSG00000130304 or ENSG00000133835 or ENSG00000136881 or ENSG00000138029 or ENSG00000138796 or ENSG00000140284 or ENSG00000143554 or ENSG00000157426 or ENSG00000161533 or ENSG00000167107 or ENSG00000167114 or ENSG00000167315 or ENSG00000176715 or ENSG00000177465 or ENSG00000184227 or ENSG00000242110,"[['ACAA1'], ['HSD17B10'], ['HADHA'], ['ACOX3'], ['ACOT7'], ['ACOT8'], ['ACOT2'], ['ECHS1'], ['SLC27A1'], ['HSD17B4'], ['BAAT'], ['HADHB'], ['HADH'], ['SLC27A2'], ['SLC27A3'], ['AASDH'], ['ACOX1'], ['ACSF2'], ['SLC27A4'], ['ACAA2'], ['ACSF3'], ['ACOT4'], ['ACOT1'], ['AMACR']]",Arachidonic acid metabolism,vmhreaction/HMR_1067;sbo/SBO:0000176,0,,,HMR_1067,,,,4.964098656712219
MAR01070_pos,0.0,3.234612555475504e-17,-4.964098656712219,1.3653613504209682e-16,MAR01070,,"10,11-epoxy-(4Z,7Z)-hexadecadienoic acid[c] + ATP[c] + CoA[c] + H+[c] + 2 H2O[c] + NAD+[c] + O2[c] => 8,9-epoxy-(5Z)-tetradecenoic acid[c] + acetyl-CoA[c] + AMP[c] + H2O2[c] + NADH[c] + PPi[c]",1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,ENSG00000060971 or ENSG00000072506 or ENSG00000084754 or ENSG00000087008 or ENSG00000097021 or ENSG00000101473 or ENSG00000119673 or ENSG00000127884 or ENSG00000130304 or ENSG00000133835 or ENSG00000136881 or ENSG00000138029 or ENSG00000138796 or ENSG00000140284 or ENSG00000143554 or ENSG00000157426 or ENSG00000161533 or ENSG00000167107 or ENSG00000167114 or ENSG00000167315 or ENSG00000176715 or ENSG00000177465 or ENSG00000184227 or ENSG00000242110,"[['ACAA1'], ['HSD17B10'], ['HADHA'], ['ACOX3'], ['ACOT7'], ['ACOT8'], ['ACOT2'], ['ECHS1'], ['SLC27A1'], ['HSD17B4'], ['BAAT'], ['HADHB'], ['HADH'], ['SLC27A2'], ['SLC27A3'], ['AASDH'], ['ACOX1'], ['ACSF2'], ['SLC27A4'], ['ACAA2'], ['ACSF3'], ['ACOT4'], ['ACOT1'], ['AMACR']]",Arachidonic acid metabolism,vmhreaction/HMR_1070;sbo/SBO:0000176,0,,,HMR_1070,,,,4.964098656712219
MAR01073_pos,0.0,3.234612555475504e-17,-4.964098656712216,1.3653613504209682e-16,MAR01073,,"12(S)-HETE[c] + 2 H+[c] + O2[c] => 11,12-dihydroxy-(5E,7E,9E,14Z)-eicosatetraenoate[c] + H2O[c]",1.13.11.31,ENSG00000108839,[['ALOX12']],Arachidonic acid metabolism,vmhreaction/HMR_1073;sbo/SBO:0000176,0,,,HMR_1073,,,,4.964098656712216
MAR00931_pos,0.0,3.234612555475504e-17,-4.964098656712214,1.3653613504209682e-16,MAR00931,,arachidonate[c] + H+[c] + NADPH[c] + O2[c] => 7-HETE[c] + H2O[c] + NADP+[c],1.14.14.1,ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974,"[['CYP3A43'], ['CYP2D6'], ['CYP3A5'], ['CYP2C18'], ['CYP2E1'], ['CYP2J2'], ['CYP19A1'], ['CYP1B1'], ['CYP2C9'], ['CYP2C8'], ['CYP1A1'], ['CYP1A2'], ['CYP4B1'], ['CYP2U1'], ['CYP3A4'], ['CYP3A7'], ['CYP2C19'], ['CYP2S1'], ['CYP4F11'], ['CYP4Z1'], ['CYP4F12'], ['CYP4X1'], ['CYP4F8'], ['CYP2B6'], ['CYP2F1'], ['CYP2A13'], ['CYP2A7'], ['CYP2A6']]",Arachidonic acid metabolism,vmhreaction/HMR_0931;sbo/SBO:0000176,0,,,HMR_0931,,,,4.964098656712214
MAR00932_pos,0.0,3.234612555475504e-17,-4.964098656712214,1.3653613504209682e-16,MAR00932,,arachidonate[c] + H+[c] + NADPH[c] + O2[c] => 8-HETE[c] + H2O[c] + NADP+[c],1.14.14.1,ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974,"[['CYP3A43'], ['CYP2D6'], ['CYP3A5'], ['CYP2C18'], ['CYP2E1'], ['CYP2J2'], ['CYP19A1'], ['CYP1B1'], ['CYP2C9'], ['CYP2C8'], ['CYP1A1'], ['CYP1A2'], ['CYP4B1'], ['CYP2U1'], ['CYP3A4'], ['CYP3A7'], ['CYP2C19'], ['CYP2S1'], ['CYP4F11'], ['CYP4Z1'], ['CYP4F12'], ['CYP4X1'], ['CYP4F8'], ['CYP2B6'], ['CYP2F1'], ['CYP2A13'], ['CYP2A7'], ['CYP2A6']]",Arachidonic acid metabolism,vmhreaction/HMR_0932;sbo/SBO:0000176,0,,,HMR_0932,,,,4.964098656712214
MAR00933_pos,0.0,3.234612555475504e-17,-4.964098656712214,1.3653613504209682e-16,MAR00933,,arachidonate[c] + H+[c] + NADPH[c] + O2[c] => 9-HETE[c] + H2O[c] + NADP+[c],1.14.14.1,ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974,"[['CYP3A43'], ['CYP2D6'], ['CYP3A5'], ['CYP2C18'], ['CYP2E1'], ['CYP2J2'], ['CYP19A1'], ['CYP1B1'], ['CYP2C9'], ['CYP2C8'], ['CYP1A1'], ['CYP1A2'], ['CYP4B1'], ['CYP2U1'], ['CYP3A4'], ['CYP3A7'], ['CYP2C19'], ['CYP2S1'], ['CYP4F11'], ['CYP4Z1'], ['CYP4F12'], ['CYP4X1'], ['CYP4F8'], ['CYP2B6'], ['CYP2F1'], ['CYP2A13'], ['CYP2A7'], ['CYP2A6']]",Arachidonic acid metabolism,vmhreaction/HMR_0933;sbo/SBO:0000176,0,,,HMR_0933,,,,4.964098656712214
MAR00935_pos,0.0,3.234612555475504e-17,-4.964098656712214,1.3653613504209682e-16,MAR00935,,arachidonate[c] + H+[c] + NADPH[c] + O2[c] => 11-HETE[c] + H2O[c] + NADP+[c],1.14.14.1,ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974,"[['CYP3A43'], ['CYP2D6'], ['CYP3A5'], ['CYP2C18'], ['CYP2E1'], ['CYP2J2'], ['CYP19A1'], ['CYP1B1'], ['CYP2C9'], ['CYP2C8'], ['CYP1A1'], ['CYP1A2'], ['CYP4B1'], ['CYP2U1'], ['CYP3A4'], ['CYP3A7'], ['CYP2C19'], ['CYP2S1'], ['CYP4F11'], ['CYP4Z1'], ['CYP4F12'], ['CYP4X1'], ['CYP4F8'], ['CYP2B6'], ['CYP2F1'], ['CYP2A13'], ['CYP2A7'], ['CYP2A6']]",Arachidonic acid metabolism,vmhreaction/HMR_0935;sbo/SBO:0000176,0,,,HMR_0935,,,,4.964098656712214
MAR00936_pos,0.0,3.234612555475504e-17,-4.964098656712214,1.3653613504209682e-16,MAR00936,,arachidonate[c] + H+[c] + NADPH[c] + O2[c] => 13-HETE[c] + H2O[c] + NADP+[c],1.14.14.1,ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974,"[['CYP3A43'], ['CYP2D6'], ['CYP3A5'], ['CYP2C18'], ['CYP2E1'], ['CYP2J2'], ['CYP19A1'], ['CYP1B1'], ['CYP2C9'], ['CYP2C8'], ['CYP1A1'], ['CYP1A2'], ['CYP4B1'], ['CYP2U1'], ['CYP3A4'], ['CYP3A7'], ['CYP2C19'], ['CYP2S1'], ['CYP4F11'], ['CYP4Z1'], ['CYP4F12'], ['CYP4X1'], ['CYP4F8'], ['CYP2B6'], ['CYP2F1'], ['CYP2A13'], ['CYP2A7'], ['CYP2A6']]",Arachidonic acid metabolism,vmhreaction/HMR_0936;sbo/SBO:0000176,0,,,HMR_0936,,,,4.964098656712214
MAR00937_pos,0.0,3.234612555475504e-17,-4.964098656712214,1.3653613504209682e-16,MAR00937,,arachidonate[c] + H+[c] + NADPH[c] + O2[c] => 16(R)-HETE[c] + H2O[c] + NADP+[c],1.14.14.1,ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974,"[['CYP3A43'], ['CYP2D6'], ['CYP3A5'], ['CYP2C18'], ['CYP2E1'], ['CYP2J2'], ['CYP19A1'], ['CYP1B1'], ['CYP2C9'], ['CYP2C8'], ['CYP1A1'], ['CYP1A2'], ['CYP4B1'], ['CYP2U1'], ['CYP3A4'], ['CYP3A7'], ['CYP2C19'], ['CYP2S1'], ['CYP4F11'], ['CYP4Z1'], ['CYP4F12'], ['CYP4X1'], ['CYP4F8'], ['CYP2B6'], ['CYP2F1'], ['CYP2A13'], ['CYP2A7'], ['CYP2A6']]",Arachidonic acid metabolism,kegg.reaction/R07054;vmhreaction/HMR_0937;metanetx.reaction/MNXR110764;sbo/SBO:0000176,0,R07054,,HMR_0937,MNXR110764,,,4.964098656712214
